codPostalOcurrencia,año,mes,cant_codpostal
C1425AEE,2022.0,5,5
C1425AEE,2022.0,7,2
C1425AEE,2022.0,8,3
C1425AEE,2022.0,9,3
C1425AEE,2022.0,10,1
C1425AEE,2022.0,11,2
C1425AEE,2022.0,12,2
C1425AEE,2023.0,1,2
C1425AEE,2023.0,3,1
C1425AEE,2023.0,4,1
C1425AEF,2022.0,4,2
C1425AEH,2022.0,5,1
C1425AFB,2022.0,1,3
C1425AFB,2022.0,2,1
C1425AFB,2022.0,4,1
C1425AFB,2022.0,6,1
C1425AFB,2022.0,10,1
C1425AFB,2022.0,12,1
C1425AFB,2023.0,1,1
C1425AGA,2022.0,4,2
C1425AGC,2022.0,3,1
C1425AGE,2022.0,4,2
C1425AGE,2022.0,7,1
C1425AGE,2022.0,11,1
C1425AGG,2022.0,1,1
C1425AGG,2022.0,3,2
C1425AGG,2022.0,9,1
C1425AGI,2022.0,4,1
C1425AGN,2023.0,3,1
C1425AGO,2023.0,3,1
C1425AGP,2022.0,7,1
C1425AGP,2022.0,8,1
C1425AGR,2022.0,2,1
C1425AGR,2022.0,4,1
C1425AGR,2022.0,8,2
C1425AGR,2023.0,4,1
C1425AGS,2023.0,1,1
C1425AGU,2022.0,4,1
C1425AGU,2022.0,5,1
C1425AGU,2022.0,6,1
C1425AGU,2023.0,2,1
C1425AHD,2023.0,3,2
C1425AHD,2023.0,4,1
C1425AHO,2023.0,4,1
C1425AHQ,2022.0,11,1
C1425AHQ,2022.0,12,1
C1425AIB,2022.0,8,1
C1425AIN,2022.0,1,150
C1425AIN,2022.0,2,20
C1425AIN,2022.0,3,8
C1425AIN,2022.0,4,9
C1425AIN,2022.0,5,17
C1425AIN,2022.0,6,19
C1425AIN,2022.0,7,10
C1425AIN,2022.0,8,21
C1425AIN,2022.0,9,6
C1425AIN,2022.0,10,4
C1425AIN,2022.0,11,9
C1425AIN,2022.0,12,17
C1425AIN,2023.0,1,7
C1425AIN,2023.0,2,2
C1425AIN,2023.0,3,12
C1425AIN,2023.0,4,4
C1425AIP,2022.0,7,1
C1425APA,2022.0,3,1
C1425APM,2023.0,2,1
C1425APN,2022.0,8,1
C1425APN,2022.0,9,1
C1425APO,2022.0,1,1
C1425APP,2022.0,4,1
C1425APP,2022.0,8,1
C1425APT,2022.0,7,1
C1425AQE,2022.0,7,1
C1425ARA,2022.0,1,1
C1425ARA,2022.0,2,1
C1425ARA,2022.0,3,4
C1425ARA,2022.0,5,2
C1425ARA,2022.0,8,1
C1425ARA,2022.0,9,3
C1425ARA,2022.0,10,3
C1425ARA,2022.0,12,2
C1425ARA,2023.0,1,4
C1425ARA,2023.0,2,1
C1425ARA,2023.0,3,1
C1425ARA,2023.0,4,2
C1425ARE,2023.0,1,1
C1425ARF,2022.0,8,1
C1425ART,2022.0,4,1
C1425ART,2022.0,6,1
C1425ART,2022.0,11,1
C1425ASA,2022.0,11,1
C1425ASD,2022.0,2,1
C1425ASG,2023.0,1,1
C1425ASG,2023.0,2,1
C1425ASG,2023.0,3,1
C1425ASM,2022.0,1,1
C1425ASM,2022.0,5,1
C1425ASO,2022.0,1,1
C1425ASO,2022.0,7,1
C1425ASU,2022.0,1,11
C1425ASU,2022.0,3,2
C1425ASU,2022.0,6,1
C1425ASU,2022.0,8,1
C1425ASU,2022.0,9,2
C1425ASU,2023.0,1,1
C1425ASU,2023.0,3,1
C1425ASU,2023.0,4,1
C1425ATE,2022.0,4,1
C1425ATP,2022.0,7,1
C1425AUA,2022.0,4,1
C1425AUA,2022.0,9,1
C1425AUC,2022.0,3,1
C1425AUK,2022.0,5,1
C1425AUK,2022.0,8,1
C1425AUL,2022.0,10,1
C1425AUM,2022.0,1,8
C1425AUM,2022.0,5,4
C1425AUM,2022.0,6,5
C1425AUM,2022.0,7,2
C1425AUM,2022.0,8,1
C1425AWC,2022.0,1,1
C1425AWC,2022.0,9,1
C1425AWD,2023.0,3,1
C1425AWI,2022.0,1,1
C1425AWI,2022.0,7,1
C1425AWI,2022.0,11,1
C1425AWK,2022.0,6,1
C1425AWK,2022.0,7,1
C1425AYF,2022.0,7,4
C1425AYF,2022.0,11,2
C1425AYF,2023.0,1,1
C1425AYF,2023.0,2,1
C1425AYL,2022.0,4,1
C1425AYN,2022.0,7,1
C1425AYO,2023.0,3,1
C1425AYT,2022.0,11,1
C1425BAA,2022.0,1,1
C1425BAA,2022.0,7,3
C1425BAA,2022.0,9,3
C1425BAA,2022.0,11,1
C1425BAC,2022.0,2,1
C1425BAF,2023.0,3,1
C1425BBE,2022.0,1,2
C1425BBE,2022.0,2,1
C1425BBE,2022.0,3,1
C1425BBE,2022.0,5,1
C1425BBR,2022.0,4,5
C1425BBR,2022.0,6,1
C1425BBR,2022.0,8,3
C1425BBY,2022.0,10,1
C1425BBY,2023.0,4,3
C1425BBZ,2022.0,2,1
C1425BBZ,2022.0,7,1
C1425BBZ,2022.0,8,1
C1425BBZ,2022.0,11,1
C1425BDC,2022.0,11,1
C1425BDF,2022.0,6,1
C1425BEC,2022.0,1,1
C1425BEC,2022.0,2,1
C1425BEC,2022.0,8,1
C1425BEC,2023.0,3,1
C1425BEF,2022.0,3,1
C1425BEF,2022.0,9,1
C1425BEI,2022.0,2,1
C1425BEL,2022.0,4,1
C1425BEL,2022.0,8,1
C1425BER,2022.0,1,1
C1425BER,2022.0,3,3
C1425BER,2022.0,4,4
C1425BER,2022.0,5,6
C1425BER,2022.0,6,8
C1425BER,2022.0,7,3
C1425BER,2022.0,8,3
C1425BER,2022.0,10,7
C1425BER,2022.0,11,1
C1425BER,2022.0,12,1
C1425BER,2023.0,1,6
C1425BER,2023.0,2,2
C1425BER,2023.0,3,3
C1425BES,2022.0,8,1
C1425BES,2022.0,9,1
C1425BES,2023.0,2,1
C1425BEY,2022.0,7,1
C1425BGA,2022.0,8,1
C1425BGH,2022.0,9,1
C1425BGH,2023.0,4,1
C1425BGI,2022.0,1,1
C1425BGI,2022.0,4,2
C1425BGI,2022.0,5,3
C1425BGI,2022.0,9,1
C1425BGI,2022.0,11,1
C1425BGI,2022.0,12,1
C1425BGI,2023.0,3,2
C1425BGM,2022.0,7,1
C1425BGN,2022.0,2,1
C1425BGO,2023.0,3,1
C1425BGO,2023.0,4,1
C1425BGR,2023.0,4,1
C1425BGS,2022.0,1,1
C1425BGS,2022.0,10,1
C1425BGT,2022.0,9,1
C1425BGU,2022.0,5,1
C1425BGU,2022.0,11,1
C1425BGU,2023.0,4,1
C1425BGV,2022.0,1,1
C1425BGV,2022.0,11,1
C1425BGZ,2022.0,1,5
C1425BGZ,2022.0,5,1
C1425BGZ,2022.0,7,1
C1425BGZ,2022.0,8,1
C1425BGZ,2022.0,10,1
C1425BGZ,2022.0,12,1
C1425BGZ,2023.0,1,1
C1425BGZ,2023.0,2,1
C1425BHH,2022.0,3,1
C1425BHH,2022.0,9,1
C1425BHH,2022.0,11,1
C1425BHJ,2022.0,10,1
C1425BHN,2022.0,7,1
C1425BHN,2022.0,11,1
C1425BHN,2023.0,1,1
C1425BHN,2023.0,3,1
C1425BHO,2022.0,2,1
C1425BHO,2022.0,3,1
C1425BHO,2022.0,5,1
C1425BHO,2022.0,11,1
C1425BHO,2023.0,2,1
C1425BHQ,2022.0,4,3
C1425BHQ,2022.0,5,1
C1425BHQ,2022.0,6,1
C1425BHQ,2022.0,7,2
C1425BHQ,2022.0,8,2
C1425BHQ,2022.0,10,1
C1425BHQ,2022.0,11,2
C1425BHQ,2023.0,1,1
C1425BHQ,2023.0,2,2
C1425BHQ,2023.0,3,3
C1425BHQ,2023.0,4,1
C1425BHS,2022.0,2,1
C1425BHS,2022.0,6,1
C1425BHS,2022.0,9,1
C1425BHS,2022.0,11,1
C1425BHU,2023.0,1,1
C1425BHV,2022.0,1,5
C1425BHV,2022.0,2,5
C1425BHY,2022.0,6,1
C1425BHY,2022.0,7,1
C1425BHY,2022.0,11,1
C1425BHY,2022.0,12,1
C1425BHY,2023.0,2,1
C1425BHZ,2022.0,1,2
C1425BHZ,2022.0,5,1
C1425BHZ,2022.0,8,1
C1425BIA,2022.0,3,1
C1425BIB,2022.0,1,1
C1425BIB,2022.0,9,1
C1425BIB,2022.0,12,1
C1425BKA,2022.0,5,1
C1425BKF,2022.0,1,1
C1425BKI,2023.0,2,1
C1425BKV,2023.0,3,1
C1425BLB,2022.0,11,1
C1425BLB,2023.0,1,1
C1425BLE,2022.0,1,1
C1425BLI,2022.0,2,1
C1425BLI,2022.0,6,1
C1425BLK,2022.0,1,1
C1425BLK,2022.0,6,1
C1425BLK,2022.0,10,1
C1425BLK,2023.0,2,2
C1425BMA,2022.0,1,1
C1425BMA,2022.0,2,1
C1425BMA,2022.0,3,1
C1425BMA,2022.0,9,1
C1425BMC,2022.0,6,1
C1425BMC,2022.0,8,1
C1425BMC,2023.0,3,1
C1425BMD,2022.0,10,1
C1425BME,2023.0,4,1
C1425BMF,2022.0,6,2
C1425BMF,2022.0,12,1
C1425BMG,2022.0,8,1
C1425BMH,2022.0,1,1
C1425BMH,2022.0,8,2
C1425BMH,2022.0,11,1
C1425BMH,2022.0,12,1
C1425BMI,2023.0,4,2
C1425BMJ,2022.0,1,3
C1425BMJ,2022.0,11,5
C1425BMJ,2022.0,12,1
C1425BML,2022.0,5,1
C1425BML,2022.0,6,1
C1425BML,2022.0,8,1
C1425BMQ,2022.0,5,1
C1425BMW,2022.0,7,1
C1425BNC,2022.0,6,1
C1425BNE,2022.0,10,1
C1425BNI,2022.0,9,2
C1425BNK,2022.0,11,1
C1425BNR,2022.0,7,1
C1425BPA,2022.0,7,3
C1425BPA,2023.0,2,1
C1425BPA,2023.0,4,1
C1425BPB,2022.0,5,1
C1425BPD,2022.0,1,1
C1425BPI,2022.0,12,1
C1425BPM,2022.0,1,21
C1425BPM,2022.0,2,4
C1425BPM,2022.0,3,1
C1425BPM,2022.0,4,1
C1425BPM,2022.0,5,3
C1425BPM,2022.0,6,4
C1425BPM,2022.0,7,1
C1425BPM,2022.0,8,1
C1425BPM,2022.0,10,3
C1425BPM,2022.0,12,5
C1425BPM,2023.0,2,1
C1425BPM,2023.0,4,1
C1425BPR,2022.0,2,1
C1425BPR,2022.0,9,1
C1425BPW,2022.0,1,90
C1425BPW,2022.0,2,16
C1425BPW,2022.0,3,5
C1425BPZ,2022.0,4,1
C1425BQB,2022.0,1,2
C1425BQB,2022.0,5,1
C1425BQB,2022.0,6,1
C1425BQB,2022.0,10,1
C1425BQB,2022.0,11,1
C1425BRD,2022.0,3,1
C1425BRD,2022.0,5,1
C1425BRD,2022.0,6,1
C1425BRD,2022.0,8,2
C1425BRD,2022.0,9,1
C1425BRD,2022.0,12,1
C1425BRD,2023.0,4,1
C1425BRH,2022.0,8,1
C1425BRL,2022.0,6,1
C1425BRL,2022.0,10,3
C1425BRL,2022.0,11,1
C1425BRL,2023.0,1,1
C1425BRT,2022.0,8,1
C1425BSG,2023.0,3,1
C1425BSL,2022.0,7,1
C1425BSL,2022.0,8,1
C1425BSR,2022.0,8,1
C1425BSR,2022.0,9,1
C1425BSU,2022.0,8,1
C1425BTA,2022.0,1,3
C1425BTA,2022.0,2,1
C1425BTA,2022.0,3,1
C1425BTA,2022.0,5,1
C1425BTA,2022.0,7,1
C1425BTA,2022.0,8,1
C1425BTA,2022.0,9,1
C1425BTA,2023.0,1,1
C1425BTA,2023.0,2,1
C1425BTA,2023.0,3,5
C1425BTD,2022.0,8,1
C1425BTD,2023.0,1,2
C1425BTD,2023.0,2,1
C1425BTD,2023.0,3,2
C1425BTF,2022.0,5,2
C1425BTF,2022.0,9,1
C1425BTH,2022.0,3,1
C1425BTO,2022.0,6,1
C1425BUF,2022.0,9,1
C1425BUI,2022.0,5,1
C1425BUU,2023.0,3,1
C1425BVN,2022.0,12,1
C1425BVO,2022.0,1,1
C1425BVO,2022.0,3,1
C1425BVQ,2022.0,1,1
C1425BVQ,2022.0,4,1
C1425BVQ,2022.0,5,1
C1425BVQ,2022.0,10,2
C1425BVQ,2022.0,12,2
C1425BVQ,2023.0,1,2
C1425BWA,2022.0,7,1
C1425BWA,2023.0,2,1
C1425BWC,2022.0,5,1
C1425BWE,2022.0,2,1
C1425BWE,2022.0,11,1
C1425BWI,2022.0,7,1
C1425BWK,2022.0,4,1
C1425BWM,2022.0,9,1
C1425BWM,2022.0,10,1
C1425BWO,2022.0,8,1
C1425BWO,2023.0,1,1
C1425BWQ,2022.0,6,1
C1425BWZ,2022.0,1,1
C1425BXK,2022.0,5,1
C1425BYF,2022.0,2,1
C1425BYF,2022.0,5,1
C1425BYF,2022.0,9,1
C1425BYF,2022.0,10,1
C1425BYF,2022.0,11,1
C1425BYF,2023.0,2,1
C1425BYH,2022.0,1,2
C1425BYH,2022.0,5,1
C1425BYH,2022.0,8,2
C1425BYH,2022.0,9,2
C1425BYH,2022.0,10,2
C1425BYH,2023.0,1,1
C1425BYH,2023.0,2,1
C1425BYH,2023.0,4,1
C1425BYP,2022.0,8,1
C1425BYP,2022.0,12,1
C1425BZB,2022.0,8,1
C1425CAA,2022.0,10,1
C1425CBA,2022.0,8,3
C1425CDA,2022.0,8,1
C1425CDF,2022.0,11,1
C1425CDH,2022.0,2,1
C1425CDH,2023.0,1,1
C1425CDI,2022.0,2,1
C1425CFB,2022.0,3,1
C1425CFF,2022.0,6,1
C1425CIA,2022.0,11,1
C1425CJA,2022.0,4,1
C1425CKC,2022.0,2,1
C1425CKI,2022.0,1,1
C1425CKI,2022.0,4,2
C1425CKI,2022.0,5,5
C1425CKI,2022.0,7,1
C1425CKI,2022.0,8,1
C1425CKI,2022.0,9,2
C1425CKI,2022.0,10,2
C1425CKI,2022.0,11,1
C1425CKI,2022.0,12,1
C1425CKI,2023.0,1,1
C1425CKI,2023.0,2,1
C1425CKI,2023.0,3,2
C1425CKJ,2022.0,2,1
C1425CKJ,2022.0,8,1
C1425CKJ,2023.0,1,1
C1425CKO,2023.0,1,1
C1425CKT,2022.0,12,1
C1425CKW,2022.0,1,1
C1425CKW,2022.0,2,1
C1425CKW,2022.0,5,2
C1425CKW,2022.0,6,1
C1425CKW,2022.0,7,3
C1425CKW,2022.0,8,1
C1425CKW,2022.0,9,2
C1425CKW,2022.0,10,1
C1425CKW,2022.0,12,1
C1425CKW,2023.0,2,1
C1425CKW,2023.0,3,1
C1425CLB,2023.0,1,1
C1425CLE,2022.0,1,15
C1425CLE,2022.0,5,1
C1425CLE,2022.0,7,1
C1425CLE,2022.0,8,1
C1425CLE,2022.0,10,1
C1425CLE,2022.0,11,1
C1425CLE,2023.0,1,4
C1425CLE,2023.0,3,1
C1425CLE,2023.0,4,1
C1425CQA,2022.0,11,1
C1425CQA,2023.0,1,1
C1425CRB,2022.0,11,1
C1425CRB,2022.0,12,1
C1425CSD,2023.0,1,2
C1425CSD,2023.0,3,1
C1425CSD,2023.0,4,3
C1425CTB,2022.0,5,1
C1425CWA,2022.0,6,1
C1425CWC,2022.0,2,1
C1425CXA,2022.0,1,1
C1425CXA,2022.0,11,1
C1425CYA,2022.0,10,1
C1425CYA,2023.0,3,1
C1425CZA,2022.0,2,1
C1425CZA,2022.0,3,2
C1425CZA,2022.0,5,1
C1425CZA,2022.0,7,1
C1425CZA,2022.0,9,1
C1425CZC,2022.0,5,2
C1425CZC,2022.0,6,5
C1425CZC,2022.0,8,2
C1425CZC,2022.0,9,1
C1425CZC,2022.0,10,1
C1425CZC,2022.0,11,4
C1425CZC,2022.0,12,5
C1425CZC,2023.0,1,1
C1425CZC,2023.0,2,3
C1425CZC,2023.0,3,5
C1425CZC,2023.0,4,2
C1425DAA,2022.0,1,6
C1425DAA,2022.0,2,1
C1425DAA,2022.0,3,1
C1425DAA,2022.0,4,1
C1425DAA,2022.0,5,7
C1425DAA,2022.0,6,9
C1425DAA,2022.0,7,4
C1425DAA,2022.0,8,10
C1425DAA,2022.0,9,5
C1425DAA,2022.0,10,4
C1425DAA,2022.0,11,2
C1425DAA,2022.0,12,6
C1425DAA,2023.0,1,10
C1425DAA,2023.0,2,5
C1425DAA,2023.0,3,9
C1425DBA,2022.0,12,1
C1425DBF,2022.0,4,1
C1425DBF,2023.0,2,1
C1425DBK,2022.0,7,1
C1425DBM,2022.0,7,1
C1425DBM,2023.0,3,1
C1425DBO,2022.0,1,1
C1425DBR,2023.0,1,1
C1425DBS,2022.0,2,1
C1425DBS,2022.0,7,1
C1425DBS,2022.0,8,1
C1425DBS,2023.0,2,1
C1425DBS,2023.0,3,1
C1425DBU,2023.0,2,1
C1425DCB,2022.0,1,1
C1425DCB,2022.0,2,1
C1425DCB,2022.0,3,1
C1425DCB,2023.0,3,1
C1425DCO,2022.0,10,1
C1425DDA,2022.0,8,2
C1425DDA,2022.0,11,1
C1425DDA,2023.0,3,1
C1425DDC,2022.0,6,1
C1425DDC,2022.0,9,1
C1425DDC,2023.0,3,2
C1425DDG,2022.0,10,1
C1425DDI,2022.0,1,1
C1425DDJ,2022.0,1,16
C1425DDJ,2022.0,2,2
C1425DDJ,2022.0,3,2
C1425DDJ,2022.0,6,1
C1425DDJ,2022.0,9,1
C1425DDJ,2022.0,10,1
C1425DDJ,2022.0,11,1
C1425DDJ,2022.0,12,2
C1425DEL,2022.0,1,2
C1425DEL,2022.0,2,2
C1425DEL,2022.0,3,1
C1425DEL,2022.0,4,1
C1425DEL,2022.0,5,1
C1425DEL,2022.0,6,3
C1425DEL,2022.0,7,1
C1425DEL,2022.0,9,1
C1425DEL,2022.0,11,1
C1425DEL,2023.0,2,1
C1425DEL,2023.0,3,1
C1425DEM,2022.0,4,1
C1425DEM,2022.0,10,1
C1425DEO,2023.0,3,1
C1425DEV,2022.0,4,1
C1425DEX,2023.0,1,1
C1425DFB,2022.0,9,1
C1425DFB,2022.0,10,1
C1425DFC,2022.0,6,1
C1425DFC,2022.0,7,3
C1425DFC,2022.0,8,3
C1425DFC,2022.0,9,2
C1425DFC,2022.0,11,1
C1425DFC,2023.0,1,1
C1425DFC,2023.0,2,1
C1425DFF,2022.0,2,1
C1425DFF,2022.0,3,1
C1425DFF,2022.0,4,1
C1425DFF,2022.0,11,1
C1425DFF,2023.0,1,1
C1425DFN,2022.0,1,1
C1425DFN,2022.0,2,1
C1425DFN,2022.0,4,1
C1425DFO,2022.0,10,1
C1425DFO,2023.0,3,1
C1425DFP,2022.0,5,1
C1425DFP,2022.0,6,1
C1425DFP,2023.0,4,1
C1425DFQ,2022.0,6,1
C1425DFR,2022.0,1,1
C1425DFR,2022.0,11,1
C1425DFV,2022.0,8,1
C1425DGI,2022.0,9,2
C1425DGI,2023.0,2,1
C1425DGI,2023.0,4,1
C1425DGQ,2022.0,5,1
C1425DGQ,2023.0,3,1
C1425DHG,2023.0,3,1
C1425DHI,2022.0,5,1
C1425DHL,2022.0,3,1
C1425DHQ,2022.0,10,1
C1425DJA,2022.0,2,1
C1425DJH,2022.0,7,1
C1425DJH,2022.0,8,1
C1425DJH,2022.0,11,1
C1425DJH,2023.0,2,1
C1425DJJ,2022.0,1,1
C1425DJJ,2022.0,9,1
C1425DKC,2022.0,6,1
C1425DKF,2023.0,4,1
C1425DKG,2022.0,9,1
C1425DKN,2022.0,10,1
C1425DLD,2022.0,3,1
C1425DLD,2022.0,6,2
C1425DLD,2022.0,8,1
C1425DLD,2022.0,11,2
C1425DLD,2023.0,1,1
C1425DLE,2022.0,11,1
C1425DNA,2022.0,1,1
C1425DNA,2022.0,2,1
C1425DNA,2022.0,4,1
C1425DND,2022.0,5,15
C1425DND,2022.0,6,12
C1425DND,2022.0,7,1
C1425DND,2022.0,8,1
C1425DND,2022.0,9,1
C1425DND,2022.0,10,1
C1425DPG,2022.0,7,1
C1425DQC,2022.0,12,1
C1425DQD,2022.0,2,1
C1425DQH,2022.0,9,1
C1425DQN,2022.0,2,1
C1425DQN,2022.0,7,1
C1425DQN,2022.0,10,1
C1425DQP,2023.0,1,1
C1425DQQ,2022.0,10,1
C1425DRO,2022.0,12,2
C1425DSG,2022.0,1,1
C1425DSG,2022.0,2,1
C1425DSG,2022.0,3,2
C1425DSG,2022.0,4,2
C1425DSG,2022.0,5,3
C1425DSG,2022.0,6,2
C1425DSG,2022.0,8,1
C1425DSG,2022.0,9,7
C1425DSG,2022.0,10,3
C1425DSG,2022.0,11,5
C1425DSG,2022.0,12,1
C1425DSG,2023.0,1,3
C1425DSG,2023.0,2,2
C1425DSG,2023.0,3,5
C1425DSN,2022.0,4,1
C1425DSN,2022.0,5,1
C1425DSN,2022.0,9,1
C1425DSN,2022.0,10,1
C1425DSN,2023.0,4,1
C1425DSQ,2022.0,8,1
C1425DSQ,2022.0,9,1
C1425DSS,2022.0,1,3
C1425DSS,2022.0,4,1
C1425DSS,2022.0,10,1
C1425DSV,2023.0,3,3
C1425DTC,2022.0,2,1
C1425DTC,2022.0,4,1
C1425DTD,2022.0,4,1
C1425DTI,2023.0,3,1
C1425DTK,2022.0,3,1
C1425DTP,2022.0,1,3
C1425DTP,2022.0,2,2
C1425DTP,2022.0,5,1
C1425DTP,2022.0,6,3
C1425DTP,2022.0,9,3
C1425DTQ,2022.0,8,1
C1425DTR,2022.0,1,1
C1425DTT,2022.0,5,1
C1425DTU,2022.0,1,2
C1425DTV,2023.0,3,1
C1425DTW,2022.0,1,1
C1425DTW,2022.0,8,1
C1425DTW,2022.0,9,1
C1425DTX,2022.0,4,1
C1425DTZ,2022.0,4,1
C1425DTZ,2022.0,6,1
C1425DTZ,2022.0,8,1
C1425DTZ,2023.0,1,1
C1425DTZ,2023.0,2,1
C1425DUL,2022.0,1,2
C1425DUP,2023.0,3,1
C1425DUT,2022.0,3,1
C1425DUU,2022.0,10,1
C1425DUY,2022.0,12,1
C1425DWA,2022.0,3,1
C1425DWA,2022.0,5,1
C1425EDA,2022.0,7,1
C1425EDB,2022.0,7,1
C1425EEA,2022.0,6,1
C1425EFC,2022.0,1,1
C1425EFC,2022.0,8,1
C1425EFC,2022.0,11,1
C1425EFC,2023.0,4,1
C1425EFD,2022.0,1,1
C1425EFD,2022.0,4,1
C1425EFD,2023.0,3,2
C1425EFE,2022.0,3,1
C1425EFE,2022.0,10,1
C1425EGA,2022.0,7,1
C1425EGA,2022.0,9,1
C1425EGA,2023.0,2,2
C1425EGC,2022.0,4,1
C1425EGF,2022.0,11,1
C1425EGT,2022.0,7,1
C1425EGT,2022.0,11,1
C1425EHG,2022.0,5,1
C1425EHH,2023.0,2,1
C1425EHJ,2022.0,9,1
C1425EHJ,2022.0,12,1
C1425EHK,2022.0,9,1
C1425EHK,2022.0,12,1
C1425EHK,2023.0,1,1
C1425EHO,2022.0,1,1
C1425EHQ,2022.0,10,1
C1425EHT,2022.0,3,1
C1425EJB,2022.0,9,1
C1425EKE,2022.0,2,1
C1425EKG,2022.0,10,1
C1425EKO,2022.0,1,1
C1425EKO,2022.0,2,2
C1425EKO,2022.0,9,2
C1425EKO,2023.0,1,1
C1425EKP,2022.0,5,1
C1425EKT,2022.0,3,1
C1425EKT,2022.0,11,1
C1425ELD,2022.0,4,1
C1425ELH,2023.0,3,1
C1425ELN,2022.0,9,1
C1425ELP,2022.0,1,15
C1425ELP,2022.0,2,13
C1425ELP,2022.0,3,11
C1425ELP,2022.0,4,26
C1425ELP,2022.0,5,10
C1425ELP,2022.0,6,15
C1425ELP,2022.0,7,10
C1425ELP,2022.0,8,23
C1425ELP,2022.0,9,20
C1425ELP,2022.0,10,17
C1425ELP,2022.0,11,16
C1425ELP,2022.0,12,12
C1425ELP,2023.0,1,11
C1425ELP,2023.0,2,10
C1425ELP,2023.0,3,13
C1425ELP,2023.0,4,8
C1425EMA,2022.0,4,1
C1425EUB,2022.0,1,22
C1425EUB,2022.0,2,2
C1425EUB,2022.0,3,3
C1425EUB,2022.0,4,3
C1425EUB,2022.0,5,3
C1425EUB,2022.0,6,4
C1425EUB,2022.0,7,3
C1425EUB,2022.0,8,1
C1425EUB,2022.0,10,2
C1425EUB,2022.0,11,2
C1425EUB,2022.0,12,2
C1425EUB,2023.0,1,3
C1425EUB,2023.0,2,1
C1425EUB,2023.0,3,2
C1425EUF,2022.0,3,1
C1425EUF,2022.0,7,1
C1425EUG,2022.0,9,1
C1425EUK,2022.0,1,3
C1425EUK,2022.0,2,1
C1425EUK,2022.0,12,1
C1425EUK,2023.0,2,1
C1425EVA,2022.0,7,1
C1425EVA,2023.0,1,1
C1425EVA,2023.0,2,1
C1425EVJ,2023.0,1,1
C1425EYP,2022.0,5,1
C1425EZE,2022.0,3,1
C1425EZE,2022.0,10,1
C1425EZE,2022.0,11,1
C1425EZE,2022.0,12,1
C1425EZH,2022.0,1,1
C1425EZH,2023.0,2,1
C1425EZJ,2022.0,9,1
C1425FAJ,2022.0,7,1
C1425FBC,2022.0,2,1
C1425FBC,2022.0,4,1
C1425FBC,2022.0,10,1
C1425FBC,2022.0,11,1
C1425FCD,2022.0,8,1
C1425FEG,2022.0,1,2
C1425FEJ,2022.0,3,1
C1425FFB,2022.0,5,1
C1425FFG,2022.0,1,1
C1425FFH,2022.0,10,1
C1425FFI,2022.0,11,1
C1425FGA,2022.0,4,1
C1425FGA,2022.0,5,1
C1425FGA,2022.0,7,1
C1425FGA,2022.0,10,1
C1425FGP,2022.0,10,1
C1425FHB,2022.0,1,4
C1425FHE,2022.0,4,1
C1425FHU,2022.0,5,1
C1425FIA,2022.0,2,1
C1425FIA,2022.0,3,1
C1425FIA,2022.0,4,1
C1425FIA,2023.0,1,1
C1425FIA,2023.0,3,2
C1425FIF,2023.0,1,1
C1425FIF,2023.0,3,1
C1425FIG,2022.0,3,1
C1425FIH,2022.0,10,1
C1425FIJ,2022.0,2,1
C1425FIJ,2022.0,6,2
C1425FIJ,2023.0,1,1
C1425FIJ,2023.0,2,2
C1425FLO,2022.0,4,1
C1425FLO,2022.0,10,1
C1425FMN,2022.0,1,1
C1425FMN,2023.0,2,1
C1425FNA,2022.0,3,1
C1425FNA,2022.0,4,1
C1425FNA,2022.0,5,1
C1425FNA,2022.0,8,1
C1425FNA,2022.0,9,3
C1425FNA,2022.0,12,2
C1425FNA,2023.0,1,1
C1425FNA,2023.0,4,1
C1425FNE,2022.0,8,1
C1425FNH,2022.0,6,1
C1425FOA,2022.0,12,1
C1425FOA,2023.0,1,1
C1425FOG,2022.0,1,1
C1425FOG,2022.0,8,1
C1425FOH,2022.0,1,4
C1425FOH,2022.0,2,5
C1425FOH,2022.0,3,6
C1425FOH,2022.0,4,5
C1425FOH,2022.0,5,1
C1425FOH,2022.0,6,2
C1425FOH,2022.0,8,4
C1425FOH,2022.0,9,2
C1425FOH,2022.0,10,2
C1425FOH,2022.0,11,7
C1425FOH,2022.0,12,8
C1425FOH,2023.0,1,3
C1425FOH,2023.0,3,2
C1425FOV,2022.0,1,1
C1425FOV,2022.0,2,1
C1425FOV,2022.0,3,2
C1425FOV,2022.0,4,1
C1425FOV,2023.0,3,1
C1425FPB,2022.0,7,1
C1425FQD,2023.0,2,1
C1425FQF,2023.0,2,1
C1425FQI,2022.0,7,2
C1425FQR,2022.0,9,1
C1425FRB,2022.0,3,1
C1425FRB,2022.0,11,1
C1425FRF,2022.0,11,2
C1425FRF,2022.0,12,1
C1425FRH,2023.0,1,1
C1425FSA,2022.0,7,1
C1425FSQ,2023.0,3,1
C1425FTA,2022.0,12,1
C1425FTD,2022.0,1,2
C1425FTD,2022.0,2,1
C1425FTD,2022.0,3,2
C1425FTD,2022.0,4,2
C1425FTD,2022.0,5,2
C1425FTD,2022.0,6,1
C1425FTD,2022.0,7,2
C1425FTD,2022.0,9,2
C1425FTD,2022.0,10,1
C1425FTD,2022.0,12,2
C1425FTD,2023.0,1,1
C1425FTN,2023.0,1,1
C1425FUE,2022.0,5,1
C1425FUF,2022.0,3,1
